"HH_ID"	"Member_Age_Orig"	"Member_ID"	"Member_Gender_Orig"	"HEIGHT"	"WEIGHT"	"Mod_act"	"Vig_act"
12684	13	7615	1	5.8	180	5	2
12699	50	1316	1	6.3	280	 	45
12699	47	3257	2	5.8	130	30	10
12699	20	4329	2	5.7	110	10	15
12699	15	4849	2	5.6	103	10	15
12699	9	4931	1	4.7	94	 	30
12699	17	5209	2	5.7	110	10	15
12703	44	1317	1	5.9	175	25	3
12703	44	3258	2	5.9	163	15	 
12703	17	4330	2	5.4	105	23	6
12703	9	4850	2	4.1	80	15	5
12703	14	5210	1	5.9	140	20	12
12719	62	1318	2	5.2	126	9	 
12719	64	5359	1	6	185	9	 
12723	72	1319	1	5.9	210	25	 
12723	69	3259	2	5.3	160	26	 
12723	44	4331	1	5.9	225	8	 
12724	82	6220	2	5.3	162	28	 
12726	59	1320	1	5.11	170	40	10
12730	56	6221	2	4.9	120	29	 
12731	33	1321	1	5.11	250	35	2
12731	29	3260	2	5.4	200	20	1
12731	8	4332	1	4.2	52	15	0
12731	1	4851	2	2.6	23	10	0
12731	5	5211	1	3.11	45	30	2
12733	72	1322	1	5.4	160	20	3
12733	70	3261	2	5.4	140	60	3
12733	45	4333	1	5.1	150	40	40
12746	77	6222	2	5.2	143	15	 
12753	77	1324	2	5.6	204	3	 
12765	36	1325	1	6.2	185	5	2
12765	33	3263	2	5.7	130	1	1
12765	3	4334	2	3.4	36	 	 
12765	1	5212	1	2.5	25	 	 
12771	82	1326	1	5.5	146	40	1
12771	 	3264	2	5.6	152	40	1
12771	 	4335	1	5.6	148	 	 
12772	55	1327	2	5.1	100	5	 
12772	35	3265	1	5.1	175	5	25
12776	27	1328	2	5.4	107	55	5
12776	27	3266	1	5.1	185	55	6
12776	4	4336	1	3.2	36	85	0
12780	68	1329	1	5.9	230	40	 
12780	69	3267	2	5.7	190	40	 
12781	60	1330	1	5.6	 	2	0
12781	56	3268	2	5.6	 	2	0
12781	10	4337	2	5	 	10	1
12781	6	5213	1	3.6	 	10	1
12793	82	1331	2	5.4	120	7	 
12796	36	6223	1	6.2	235	40	0
12796	37	6993	2	5.2	130	70	1
12796	12	7394	2	5.1	85	35	0
12796	10	7616	2	5	75	35	0
12804	75	6224	1	 	 	 	 
12804	72	6994	2	 	 	 	 
12804	73	7395	1	 	 	 	 
12813	65	1332	2	5.6	160	4	 
12815	58	1333	2	5.1	185	2	 
12815	 	5360	 	6	285	2	 
12819	45	1334	1	5.1	185	15	 
12819	46	3269	2	5.1	190	10	 
12819	12	4338	2	 	 	 	 
12819	15	5214	2	 	 	 	 
12824	54	1335	1	5.1	190	7	1
12824	51	3270	2	 	 	 	 
12825	44	1336	1	5.6	165	10	2
12825	45	3271	2	5.6	135	5	2
12825	10	4339	1	4.2	70	5	5
12827	60	1337	1	6	250	15	5
12827	60	3272	2	5.7	160	40	 
12832	35	6225	1	5.1	195	3	0
12832	32	6995	2	5.7	 	3	0
12835	30	1338	2	5.11	180	50	10
12835	29	3273	1	6	245	30	10
12837	65	1339	2	5.5	135	35	 
12837	54	3274	1	5.8	200	40	 
12839	65	1340	1	6.1	165	15	 
12839	70	3275	2	5.4	190	6	 
12842	27	6226	1	6	315	5	1
12858	70	6227	1	6.1	175	 	 
12858	70	6996	2	5.6	159	 	 
12860	46	6228	1	5.9	160	10	 
12860	45	6997	2	5.2	125	10	 
12860	18	7396	2	5.4	120	2	 
12860	14	7617	1	6	130	10	2
12860	6	7709	2	4.5	 	 	 
12862	77	1341	1	6	120	8	 
12868	73	6229	1	6	250	40	 
12869	74	1342	1	5.1	175	70	6
12869	 	3276	2	5.6	 	70	6
12879	82	1343	1	 	 	 	 
12879	76	3277	2	 	 	 	 
12883	41	1301	2	5.1	112	7	2
12892	77	1344	1	6	220	14	 
12892	71	3278	2	5.7	160	21	 
12892	50	4340	1	6.5	180	40	10
12894	69	1921	1	5.11	185	3	2
12894	69	3731	2	5.4	120	12	2
12897	71	6230	1	5.1	188	 	 
12897	68	6998	2	5.1	128	4	1
12928	58	1345	1	5.11	190	10	 
12928	57	3279	2	5.7	200	10	 
12935	70	6233	1	5.1	160	8	4
12935	65	6999	2	5.9	160	20	6
12935	30	7397	2	5.11	160	10	8
12937	67	2041	1	6.2	240	3	10
12937	63	3829	2	5.6	140	3	10
12946	48	6234	2	5.2	180	8	2
12946	49	7000	1	5.8	140	8	2
12946	19	7398	2	5.9	152	2	0
12946	16	7618	1	5.9	115	6	3
12946	17	7710	2	5.3	115	6	8
12947	57	1346	1	5.6	131	8	1
12959	74	6235	1	5.9	215	7	0
12959	70	7001	2	5.2	160	5	0
12964	61	1347	2	5.8	190	5	1
12964	63	5361	1	6	250	10	5
12972	45	1348	1	5.8	215	3	4
12972	43	3280	2	5.4	125	5	2
12972	19	4341	2	5.6	120	6	4
12972	18	5215	1	5.8	160	3	10
12978	86	1349	1	5.9	177	21	 
12978	87	3281	2	 	 	 	 
12979	78	1350	2	4.11	90	4	 
12983	53	6236	1	 	 	 	 
12983	52	7002	2	 	 	 	 
12986	79	1351	1	5.1	170	2	0
12986	75	3282	2	5.7	180	0	0
12995	51	1352	2	5.6	115	14	 
12995	 	3283	1	6.3	150	5	 
12997	53	1353	1	5.9	200	0	0
12997	50	3284	2	5.8	190	0	0
12997	21	4342	2	5.3	200	4	0
12998	50	6237	2	5.8	210	18	3
12998	33	7003	1	6	300	0	0
12998	34	7399	2	5.3	180	6	0
12998	10	7619	1	4	70	0	0
13005	55	1354	1	5.1	290	48	10
13005	54	3285	2	5.1	200	48	0
13005	29	4343	1	6.4	320	30	0
13012	54	1355	1	6.3	220	15	10
13012	51	3286	2	5.9	115	10	10
13012	23	4344	1	6.2	195	10	 
13014	61	1356	2	5.2	180	40	0
13043	39	1357	1	6.2	210	1	2
13043	39	3287	2	5.5	200	0	0
13043	3	4345	1	3.1	32	 	 
13043	0	5216	2	1.9	7	 	 
13044	91	1358	2	5.6	150	2	14
13045	69	1359	1	6	209	30	3
13045	66	3288	2	5.1	158	14	3
13047	29	6238	1	5.11	197	20	11
13047	27	7004	2	5.4	142	8	2
13059	74	2042	1	6.2	169	15	 
13059	 	3830	2	5.6	 	15	 
13064	73	1922	1	5.7	220	7	2
13064	73	3732	2	 	 	 	 
13068	65	6239	1	5.9	160	10	 
13068	65	7005	2	5.2	135	5	 
13078	56	1360	2	5.7	175	72	7
13082	58	1361	1	5.1	190	20	40
13082	14	3289	2	5.1	175	5	5
13082	12	4346	2	5	130	5	5
13083	65	1362	1	5.8	240	25	 
13083	60	3290	2	5.2	160	25	 
13087	62	6240	1	5.1	180	3	 
13087	60	7006	2	5.5	140	2	 
13088	44	6241	1	5.5	125	30	10
13088	 	7007	2	5.7	145	5	0
13091	30	6242	1	5.11	200	10	6
13092	44	1363	1	6.1	204	10	4
13092	49	3291	2	5.5	135	6	2
13092	16	4347	1	5.11	165	12	6
13092	14	5217	2	5.5	130	2	2
13093	46	1364	1	5.1	270	40	10
13093	42	3292	2	5.8	160	20	5
13093	18	4348	2	5.7	110	60	5
13093	12	4852	1	5	110	60	5
13093	16	5218	1	5	110	60	5
13095	48	6243	1	5.8	280	80	20
13095	42	7008	2	5.8	180	40	10
13095	21	7400	1	5.1	220	60	20
13095	11	7620	2	5.3	160	20	10
13099	37	1365	1	6.2	215	 	8
13099	45	3293	1	5.1	205	 	 
13099	50	4349	1	6	205	 	8
13099	50	5219	1	5.1	350	 	 
13130	47	2043	1	5.9	240	 	 
13130	 	3831	2	5.6	200	 	 
13130	 	4625	2	3.1	40	 	 
13135	57	1366	1	6.1	335	50	 
13135	58	3294	2	5.6	145	 	 
13139	62	1367	1	5.8	180	20	0
13139	58	3295	2	5.3	183	6	0
13140	59	1923	1	5.8	180	5	1
13140	56	3733	2	5.4	150	5	0
13140	26	4571	2	5.4	120	10	0
13141	55	6244	1	6.3	260	8	 
13141	55	7009	2	 	 	 	 
13141	24	7401	2	 	 	 	 
13146	75	1368	1	5.5	144	20	0
13146	75	3296	2	5.1	178	20	0
13148	58	1369	1	6	230	 	 
13148	63	3297	2	5.6	177	35	 
13156	25	6245	2	5.7	190	6	 
13156	25	7010	1	6.2	235	20	2
13159	46	5386	1	5.6	200	10	4
13159	42	5394	2	5.6	160	28	2
13159	16	5396	2	5.7	130	 	2
13159	14	5397	2	5.6	135	 	2
13159	11	5398	2	5	110	 	1
13159	9	5399	1	4.6	74	 	1
13159	5	5400	2	3.8	43	20	 
13159	2	5401	2	3.1	31	20	 
13160	63	6246	1	6.2	188	6	1
13160	64	7011	2	5	145	0	0
13164	83	6247	1	5.8	165	15	 
13164	79	7012	2	5.6	 	5	 
13167	61	1371	2	5.2	130	7	 
13171	24	1372	2	5.3	150	20	0
13171	24	3299	1	6.5	240	10	20
13171	6	4351	2	 	45	1	6
13171	4	5221	2	 	47	1	6
13175	52	1373	1	6.1	190	10	1
13175	51	3300	2	5.2	126	10	1
13178	42	1924	1	5.9	158	17	4
13178	41	3734	2	5.6	130	25	4
13178	7	4572	1	4.1	 	 	 
13178	1	4696	1	2.1	 	 	 
13183	54	6248	2	5.4	145	3	 
13183	19	7013	2	5.4	160	7	 
13188	70	6250	1	5.8	190	22	6
13188	68	7015	2	5.4	150	16	5
13190	61	6251	1	5.1	225	10	 
13190	60	7016	2	5.7	170	10	 
13194	75	1375	1	5.9	178	30	 
13194	75	3302	2	5.4	114	30	 
13206	70	1377	1	5.11	215	30	1
13206	68	3304	2	5	108	25	1
13211	46	1378	2	5.5	250	7	0
13211	38	3305	1	5.11	240	7	3
13211	13	4352	2	5.2	100	14	7
13211	10	5222	1	4.8	65	14	10
13215	65	6252	1	5.11	193	20	0
13216	83	1379	1	5.4	152	10	3
13216	83	3306	2	5	102	20	 
13235	37	6253	2	5.3	140	2	2
13235	34	7017	1	5.8	220	2	2
13238	55	1381	1	5.7	200	3	1
13245	65	1382	2	5.2	160	6	 
13248	69	6254	2	4.11	150	22	0
13256	46	6255	1	6	201	10	20
13256	45	7018	2	5.4	180	25	5
13256	3	7403	2	3	28	50	 
13258	30	1384	1	6.1	172	4	3
13258	29	3307	2	5.6	170	9	 
13258	2	4353	1	 	 	 	 
13263	74	1385	2	5.1	142	8	2
13268	60	6256	1	5.8	165	 	6
13268	57	7019	2	5.5	210	5	 
13272	86	6257	1	5.11	170	 	3
13272	84	7020	2	5.1	130	 	3
13306	73	1386	1	6.2	175	14	7
13312	44	1925	1	6.3	285	40	30
13331	60	6260	1	6	220	4	2
13331	60	7022	2	5.4	165	2	1
13332	57	1387	2	5.4	112	8	 
13333	45	6261	2	5.4	150	12	 
13346	47	1388	2	5.7	135	18	3
13348	61	2044	1	5.1	260	40	10
13348	49	3832	2	5.11	250	60	10
13348	25	4626	1	6.4	275	20	10
13349	57	6262	1	6	190	10	0
13349	56	7023	2	5.4	300	2	0
13349	17	7404	1	6.2	185	10	0
13349	16	7621	1	5.8	150	8	0
13349	14	7711	1	5.6	140	6	0
13360	77	6263	1	5.1	190	40	0
13360	74	7024	2	5.6	130	30	0
13365	52	1389	1	5.11	195	7	0
13365	54	3308	2	5.1	125	7	0
13368	66	1390	1	 	 	 	 
13368	62	3309	2	 	 	 	 
13369	66	1391	2	5.4	165	20	 
13370	54	1392	2	5.6	 	15	1
13370	59	3310	1	5.9	 	15	10
13396	41	1393	 	5.1	185	5	 
13396	 	3311	 	5.1	200	5	 
13396	 	4354	 	5	70	 	7
13396	 	5223	 	4.7	55	 	7
13399	62	6265	1	5.1	240	0	0
13399	61	7026	2	5.5	140	8	0
13414	79	1394	1	 	 	 	 
13414	68	3312	2	 	 	 	 
13415	44	1395	1	6.3	355	10	1
13415	42	3313	2	5.1	250	8	1
13415	4	4355	2	3.6	50	12	2
13417	78	6266	1	5.1	170	 	40
13417	78	7027	2	5.1	150	5	 
13420	36	1396	1	 	 	 	 
13420	30	3314	2	5.1	100	21	35
13420	12	4356	1	 	 	 	 
13420	3	4854	2	 	 	 	 
13420	1	4933	2	 	 	 	 
13420	5	5224	1	 	 	 	 
13424	31	6267	1	6	215	6	2
13424	32	7028	2	5.6	160	4	 
13424	3	7406	1	4.5	65	8	 
13424	6	7622	1	3.2	45	12	 
13429	61	1397	1	5.1	210	25	5
13429	60	3315	2	5.5	185	35	 
13430	75	6268	1	5.11	195	48	10
13430	76	7029	2	5.2	205	20	0
13439	54	6269	1	5.7	180	2	 
13439	53	7030	2	 	 	 	 
13455	70	6270	1	5.11	200	20	15
13455	68	7031	2	5.2	160	12	 
13456	34	1398	1	5.11	230	5	1
13456	 	3316	2	5.1	150	4	 
13460	33	1399	1	5.7	145	7	3
13460	30	3317	2	5.1	160	7	0
13460	3	4357	 	 	 	 	 
13478	73	6272	1	6	199	5	 
13478	67	7032	2	5.1	120	3	 
13480	62	6273	1	 	 	 	 
13480	62	7033	2	 	 	 	 
13500	63	1926	1	5.9	230	14	 
13500	61	3735	2	5.6	150	14	 
13500	33	4573	1	5.11	240	21	 
13500	14	4697	2	5.7	130	14	16
13503	65	1400	2	5.6	250	10	0
13519	69	1401	1	5.8	195	14	3
13523	40	6274	1	6.3	220	40	0
13523	38	7034	2	5.4	150	36	0
13523	10	7407	2	5.2	120	30	0
13523	8	7623	1	5	160	30	0
13531	25	1402	1	6	200	50	8
13531	25	3318	2	5	105	25	2
13531	4	4358	2	3.5	38	10	1
13531	1	5225	1	2.4	17	 	 
13539	62	1403	1	5.7	110	10	0
13539	57	3319	2	5.2	210	10	0
13539	27	4359	2	 	 	 	 
13539	15	5226	1	5.8	230	20	0
13547	53	1927	1	5.4	130	30	6
13549	 	6275	1	6.4	200	20	8
13549	29	7035	2	6.2	200	20	8
13549	2	7408	2	3	33	 	 
13553	44	6276	1	6	310	5	1
13553	 	7764	2	5.4	160	5	 
13559	56	1404	1	5.11	230	7	1
13559	55	3320	2	5.6	129	7	1
13564	66	6277	1	5.4	154	40	10
13564	64	7036	2	5.2	 	20	 
13577	55	1405	1	6	230	2	 
13577	57	3321	2	4.11	160	1	 
13578	 	1406	1	5.11	235	3	 
13578	 	3322	2	5.2	170	1	 
13578	 	4360	2	5.4	120	5	 
13580	52	1407	1	5.11	195	8	 
13580	54	3323	2	5.4	130	8	 
13580	16	4361	2	5.6	132	10	5
13581	53	1408	1	5.1	230	15	 
13581	53	3324	1	5.4	180	21	 
13591	55	1409	1	6.1	245	20	6
13591	52	3325	2	5.7	128	20	0
13593	48	1410	1	6.1	250	10	2
13593	49	3326	2	5.9	140	10	1
13597	35	1411	1	5.11	165	20	5
13597	33	3327	2	5.3	115	20	 
13597	1	4362	2	 	 	 	 
13604	35	1412	1	5.6	200	40	2
13604	2	2212	1	 	 	 	 
13604	35	3328	2	5.8	185	40	6
13604	53	4363	2	5.2	139	20	8
13611	48	1413	1	6.2	210	14	2
13611	47	3329	2	5.8	 	10	2
13611	10	4364	1	5	110	6	2
13616	52	6278	1	5.8	128	50	0
13616	41	7037	2	5.6	 	20	0
13616	8	7409	2	4.1	 	60	0
13620	68	6279	1	6.2	240	15	9
13620	 	7038	2	 	 	 	 
13623	48	1414	1	5.9	210	20	60
13623	47	3330	2	5.6	240	60	10
13623	18	4365	2	5.7	130	30	10
13638	55	6280	1	5.1	195	7	5
13638	52	7039	2	5.3	170	5	0
13638	25	7410	2	5.8	155	5	2
13638	20	7624	2	5.3	125	5	1
13638	16	7712	1	5.8	140	5	5
13646	77	6281	1	5.11	180	6	1
13646	75	7040	2	5.4	185	3	0
13663	35	6282	2	5.3	130	3	2
13663	30	7041	1	6.3	330	3	1
13663	2	7411	1	3	30	10	 
13672	54	1416	1	6	180	10	1
13672	19	2213	1	6	170	1	9
13672	48	3331	2	6.5	135	10	 
13672	21	4366	2	6.7	115	5	4
13672	17	4855	1	6	155	1	12
13679	57	1929	1	5.7	175	3	3
13679	57	3737	2	5.2	110	6	2
13681	48	1417	1	5.1	180	7	30
13681	12	2214	1	5.4	110	5	0
13681	47	3332	2	5.9	 	7	0
13681	15	4367	1	5.9	140	5	0
13692	40	6283	1	6.3	275	2	0
13701	54	1418	1	6	230	6	0
13702	 	6284	1	 	 	 	 
13702	46	7042	2	 	 	 	 
13702	13	7412	1	 	 	 	 
13703	50	1419	2	5.1	140	8	1
13703	21	3333	2	5.9	140	20	4
13703	20	4368	2	5.9	130	4	1
13708	68	1420	2	4.11	165	25	 
13708	39	3334	2	5.2	110	15	2
13726	60	2045	2	5.2	200	7	0
13726	40	3833	1	6.3	200	14	7
13727	47	1421	2	5.6	115	25	 
13727	14	3335	2	4.11	120	10	 
13729	66	6285	1	6	225	4	3
13729	59	7043	2	 	 	 	 
13733	45	1422	1	5.7	200	40	 
13733	13	2215	2	5.4	130	40	 
13733	52	3336	2	5.2	195	40	 
13733	19	4369	1	5.7	170	40	 
13748	59	1423	1	5.9	240	7	4
13748	53	3337	2	5.6	160	10	 
13755	54	1424	1	5	185	 	8
13764	70	6286	1	5.1	250	5	0
13764	60	7044	2	5.6	150	5	0
13790	35	6287	1	5.9	150	2	5
13790	35	7045	2	5.6	170	2	3
13790	3	7413	 	 	 	 	 
13793	66	1426	1	5.2	145	 	 
13840	32	1930	1	5.8	145	3	0
13840	29	3738	1	5.8	150	3	1
13840	62	4574	1	5.8	175	2	0
13841	70	1427	1	6	170	40	2
13841	57	3338	2	5.11	170	50	10
13844	32	1428	1	5.9	165	2	25
13844	30	3339	2	5.4	185	2	10
13844	7	4370	2	3.1	45	8	30
13849	79	6289	2	5.4	200	3	 
13854	75	6290	1	6	250	 	 
13854	80	7046	2	5.2	 	 	 
13855	63	1429	1	5.1	195	20	0
13855	61	3340	2	5.9	170	30	0
13869	60	1430	1	6.2	320	2	0
13869	49	3341	2	5.6	175	4	0
13880	68	6291	1	6	195	7	0
13880	66	7047	2	5.6	160	7	0
13881	31	6292	1	 	 	 	 
13881	7	7048	1	 	 	 	 
13881	31	7414	2	 	 	 	 
13881	6	7625	2	 	 	 	 
13881	4	7713	2	 	 	 	 
13892	40	6293	1	5.8	170	10	1
13892	38	7049	2	5.8	210	10	1
13892	9	7415	2	4.2	68	20	 
13892	8	7626	1	4	60	24	 
13897	63	1431	1	5.5	167	6	0
13897	59	3342	2	5.5	135	28	0
13906	78	6294	2	5.2	120	10	0
13906	 	7786	1	6	190	6	0
13913	42	1432	1	5.8	220	25	3
13913	11	2216	1	4.11	110	5	2
13913	38	3343	2	5.3	134	10	10
13913	13	4371	1	5.3	180	5	2
13913	7	4856	2	4.1	50	3	 
13924	34	6295	2	5.4	174	2	 
13924	 	7050	2	5.1	100	1	 
13942	32	1433	2	5.3	115	42	0
13942	1	3344	2	 	 	 	 
13942	0	4372	2	1.9	9	 	 
13942	34	5362	1	6.1	190	20	4
13943	52	1931	1	5.7	195	3	1
13943	32	3739	2	5.5	210	5	2
13943	6	4575	1	4.9	93	4	1
13946	31	1434	1	5.1	190	10	 
13946	2	2217	2	2.9	24	20	20
13946	31	3345	2	5.7	135	40	 
13946	5	4373	2	3.6	40	20	20
13948	33	1435	1	5.1	180	10	5
13948	30	3346	2	5.4	175	 	 
13948	3	4374	2	3.6	35	40	 
13952	33	1436	1	5.11	170	30	2
13952	4	2218	2	3.5	40	30	2
13952	32	3347	2	5.7	170	10	2
13952	7	4375	2	4.1	50	30	2
13958	44	1437	1	6	200	2	 
13958	3	2219	1	3	36	14	 
13958	41	3348	2	5.8	240	2	 
13958	16	4376	2	5.6	120	4	 
13958	 	4857	1	2.5	16	14	 
13962	40	1438	1	6.2	250	30	10
13962	8	2220	1	4.6	60	20	 
13962	40	3349	2	5.3	150	30	 
13962	11	4377	2	5.2	80	20	 
13974	50	1932	1	5.6	162	20	2
13974	47	3740	2	5.5	125	20	1
13974	16	4576	2	 	 	 	 
13976	35	6297	1	 	 	5	 
13976	30	7052	2	 	 	5	 
13976	1	7416	2	 	 	5	 
14001	50	1439	1	5.1	220	6	0
14001	8	2221	1	4.8	72	12	4
14001	44	3350	2	5.1	260	6	0
14001	11	4378	1	5	108	12	4
14003	75	1440	2	5.2	107	30	9
14003	79	3351	1	5.1	180	15	0
14005	30	1933	2	5.6	152	10	0
14005	3	3741	1	3	36	35	 
14005	1	4577	1	2.6	25	35	 
14005	37	5363	1	5.11	240	10	0
14018	63	1441	2	5.3	125	60	 
14020	 	6298	 	5.9	175	15	7
14020	 	7765	 	5.4	120	15	7
14023	67	1442	1	5.7	225	 	 
14023	53	3352	2	5.5	184	 	 
14023	34	4379	1	6.1	187	 	 
14026	60	1443	1	5.9	175	4	0
14026	56	3353	2	5.2	120	9	0
14028	67	1445	1	5.1	203	63	0
14028	65	3355	2	5.4	118	48	0
14031	59	1444	1	5.11	165	20	 
14031	48	3354	2	5.4	120	20	 
14035	47	1447	1	6.1	247	2	0
14035	47	3357	2	5.8	140	4	0
14035	19	4380	1	6.2	180	10	3
14051	71	6299	1	5.1	260	15	0
14051	69	7053	2	5.2	130	30	0
14056	36	2046	1	6.2	240	2	 
14056	39	3834	2	5.4	155	4	 
14056	7	4627	1	4	50	5	 
14056	3	4731	1	3.2	35	3	 
14056	1	4914	2	3	29	 	 
14058	61	6300	1	 	 	 	 
14058	52	7054	2	 	 	 	 
14058	20	7417	1	 	 	 	 
14075	58	1449	1	5.11	237	40	10
14075	58	3358	2	5.6	 	50	5
14075	50	4381	2	5.4	 	20	0
14079	55	1450	1	5.1	190	3	 
14079	57	3359	2	5.5	150	5	 
14080	67	1451	1	5.1	204	30	 
14082	47	1452	2	6.1	145	2	 
14082	22	3360	2	 	 	 	 
14086	48	6302	1	5.7	250	5	0
14086	48	7056	2	5.7	170	8	0
14086	22	7418	2	5.4	165	3	0
14086	19	7627	1	5.1	195	48	0
14097	44	6304	1	5.8	218	2	4
14102	85	6305	1	5.11	180	8	2
14102	74	7057	2	5.2	120	12	4
14102	58	7419	1	5.11	150	12	4
14106	81	1453	1	6.1	175	17	4
14109	44	6306	1	5.1	205	2	0
14109	42	7058	2	5.2	 	2	0
14109	12	7420	1	5.2	100	1	4
14109	10	7628	2	4.1	80	1	4
14109	7	7714	2	4	50	1	4
14127	52	1454	2	5.1	105	2	4
14127	14	3361	1	5	100	5	 
14127	48	5378	1	5.8	160	6	6
14129	57	1455	1	5.9	160	20	 
14129	17	2222	2	5.2	110	30	5
14129	55	3362	2	5.1	125	20	 
14129	29	4382	2	5.1	115	30	 
14129	8	4858	2	4	 	30	 
14136	63	1456	1	5.7	240	7	2
14136	64	3363	2	5.6	150	12	2
14138	64	1457	1	5.7	132	5	 
14151	24	1458	1	6	 	25	5
14151	24	3364	2	5.9	157	20	1
14151	1	4383	2	 	 	 	 
14157	54	1460	1	5.6	155	6	3
14159	48	1459	1	6	240	10	10
14159	13	2223	1	5	100	10	2
14159	49	3365	2	5.4	140	10	 
14159	16	4384	1	5.8	120	10	16
14160	59	1462	1	5.11	175	2	 
14160	21	2225	1	5.9	150	3	3
14160	57	3367	2	5.2	120	2	 
14160	25	4386	2	5.7	135	2	2
14163	43	1461	1	6	235	40	5
14163	11	2224	1	4.9	75	20	10
14163	40	3366	2	5.6	150	30	5
14163	14	4385	2	5.6	100	20	10
14163	5	4859	2	 	 	20	 
14163	3	4934	2	 	 	20	 
14166	 	6309	1	5.1	190	4	0
14166	41	7060	2	5.7	160	2	0
14166	14	7421	2	5.3	150	8	0
14166	10	7629	2	4.4	90	4	0
14166	8	7715	1	4.4	70	10	0
14171	75	1463	1	6.1	210	6	 
14171	37	3368	2	5.1	200	10	 
14173	89	1465	2	5.5	111	7	 
14173	65	3370	2	5.8	165	15	 
14175	69	1466	1	5.1	230	10	 
14175	69	3371	2	5.6	200	10	 
14184	60	1467	1	5.9	208	35	 
14184	60	3372	2	5.9	170	35	 
14193	67	6311	1	5.9	190	1	 
14193	54	7061	2	 	 	2	 
14195	51	1468	1	6.3	215	2	0
14195	49	3373	2	5.7	150	5	2
14199	62	1469	2	5.2	124	7	 
14201	39	1470	1	5.11	180	7	0
14201	3	2226	1	3.6	40	7	0
14201	36	3374	2	5.3	120	7	0
14201	7	4387	1	3.11	50	7	0
14208	32	1471	2	5.4	120	7	 
14208	34	3375	1	5.1	190	7	 
14208	1	4388	1	 	 	 	 
14210	51	6312	1	5.1	195	5	60
14210	52	7062	2	5.6	155	50	 
14231	52	6313	2	5.5	127	4	 
14239	31	6314	2	5.6	180	2	1
14239	34	7063	1	5.8	165	2	1
14250	63	1472	1	5.11	180	20	20
14250	 	3376	2	5.6	190	12	6
14251	87	1473	1	5.9	200	20	 
14251	87	3377	2	5.7	160	30	 
14260	33	1474	1	6.4	300	 	 
14260	38	3378	2	5.9	125	 	 
14260	5	4389	2	3.8	45	 	 
14266	47	1475	1	5.1	190	 	5
14266	12	2227	1	4.9	75	 	10
14266	46	3379	2	5.4	130	 	2
14266	15	4390	1	5	110	 	5
14266	9	4860	1	4.6	65	 	10
14269	61	1476	2	5.2	280	4	0
14270	42	6315	1	5.11	185	20	30
14270	41	7064	2	5.1	112	40	15
14270	10	7422	1	4.11	112	30	5
14270	9	7630	2	4.5	55	30	5
14277	44	1477	1	5.9	192	7	 
14277	13	2228	2	5.4	140	12	 
14277	43	3380	2	5.7	163	14	 
14277	16	4391	1	6.2	180	7	10
14290	65	1478	1	5.11	185	11	4
14290	60	3381	2	 	 	 	 
14290	23	4392	2	 	 	 	 
14293	50	1479	1	5.1	195	10	 
14293	10	2229	1	5	65	7	7
14293	47	3382	2	5.6	130	10	 
14293	12	4393	1	5.2	85	7	7
14293	8	4861	1	4.6	60	7	4
14293	6	4935	2	4	50	7	0
14300	56	6316	1	5.7	152	30	0
14300	48	7065	2	5.4	121	30	0
14300	14	7423	1	5.1	103	5	0
14300	12	7631	1	4.1	90	5	0
14301	48	1480	1	5.1	220	25	0
14301	20	2230	1	5.11	180	15	0
14301	47	3383	2	5.7	150	15	0
14301	25	4394	2	5.8	170	5	0
14314	29	1481	1	6.3	230	2	5
14314	29	3384	2	6.1	185	1	1
14318	46	1934	1	5.8	198	13	50
14318	41	3742	2	5.3	128	13	 
14318	17	4578	1	6.2	148	8	 
14318	15	4698	1	5.9	210	2	 
14318	12	4902	2	5.6	119	8	 
14320	45	1482	2	5.7	290	5	0
14320	14	2231	2	5.4	115	5	0
14320	47	3385	1	6	210	5	6
14320	19	4395	1	6.1	185	5	10
14324	55	2047	1	5.1	180	1	6
14324	56	3835	2	5.7	175	6	 
14324	27	4628	1	6	200	10	 
14324	17	4732	2	5.2	120	10	 
14324	91	4915	2	5.2	150	2	 
14335	57	1483	1	6.1	230	0	 
14335	16	2232	2	 	 	 	 
14335	54	3386	2	5.9	170	2	 
14335	20	4396	2	 	 	 	 
14335	16	4862	2	 	 	 	 
14344	60	1484	1	5.11	260	5	0
14344	62	3387	2	5.1	155	8	0
14356	78	6317	2	5	126	2	0
14356	 	7787	1	5.8	226	7	0
14359	 	6318	1	 	 	 	 
14359	 	7066	1	 	 	 	 
14359	 	7424	1	 	 	 	 
14359	 	7632	2	 	 	 	 
14360	76	1486	1	6	180	20	0
14360	70	3389	2	5.5	125	1	0
14362	77	1487	2	5.4	190	20	 
14364	72	6319	1	5.1	200	20	 
14364	48	7067	2	5.1	200	35	 
14367	39	2048	2	5.4	120	6	1
14367	38	5364	1	6	220	4	2
14370	72	1488	2	5.2	 	14	 
14370	14	2233	1	5.2	89	8	10
14370	38	3390	2	5.1	125	20	3
14370	16	4397	2	5.4	100	 	4
14372	76	1489	2	5	145	6	 
14384	65	6320	1	5.9	150	15	10
14384	61	7068	2	5.4	165	15	1
14389	32	6321	1	 	 	3	 
14389	31	7069	2	 	 	4	 
14389	1	7425	1	 	 	 	 
14392	37	1490	2	5.7	220	20	10
14392	37	5365	1	5.8	240	10	30
14398	31	2049	1	5.11	185	3	1
14398	34	3836	2	5.1	150	3	1
